time_utc,open,high,low,close,volume
2026-09-02T15:55,292.86,293.17,292.845,293.15,155150
2026-09-02T16:00,293.16,293.2114,292.97,293.1,48675
2026-09-02T16:05,293.1,293.16,293.005,293.09,40060
2026-09-02T16:10,293.085,293.21,293.07,293.19,75089
2026-09-02T16:15,293.185,293.2199,293.05,293.12,86630
2026-09-02T16:20,293.14,293.1701,293.07,293.075,34689
2026-09-02T16:25,293.1,293.14,292.87,292.885,68348
2026-09-02T16:30,292.89,293.065,292.87,293.0,47650
2026-09-02T16:35,292.99,293.12,292.95,293.12,60170
2026-09-02T16:40,293.13,293.165,293.07,293.09,77553
2026-09-02T16:45,293.09,293.15,292.93,293.01,183179
2026-09-02T16:50,293.01,293.19,292.945,293.19,66177
2026-09-02T16:55,293.2,293.2,293.055,293.165,25118
2026-09-02T17:00,293.18,293.455,293.17,293.445,54775
2026-09-02T17:05,293.44,293.46,293.29,293.34,108234
2026-09-02T17:10,293.35,293.46,293.275,293.4,65624
2026-09-02T17:15,293.38,293.38,293.18,293.24,124418
2026-09-02T17:20,293.23,293.25,293.12,293.12,51848
2026-09-02T17:25,293.12,293.205,293.085,293.2,84043
2026-09-02T17:30,293.205,293.26,293.155,293.1999,65479
2026-09-02T17:35,293.2,293.35,293.1799,293.21,122225
2026-09-02T17:40,293.21,293.4,293.145,293.4,379189
2026-09-02T17:45,293.42,293.61,293.41,293.51,199031
2026-09-02T17:50,293.5,293.62,293.495,293.565,337220
2026-09-02T17:55,293.56,293.63,293.48,293.57,204966
2026-09-02T18:00,293.57,293.7,293.38,293.665,169997
2026-09-02T18:05,293.67,293.73,293.62,293.71,81928
2026-09-02T18:10,293.6901,293.79,293.661,293.729,83177
2026-09-02T18:15,293.73,294.04,293.675,293.86,303632
2026-09-02T18:20,293.855,293.909,293.77,293.825,348516
2026-09-02T18:25,293.82,293.86,293.78,293.835,66049
2026-09-02T18:30,293.855,293.99,293.85,293.925,111357
2026-09-02T18:35,293.925,293.99,293.775,293.79,436310
2026-09-02T18:40,293.795,293.905,293.745,293.905,161206
2026-09-02T18:45,293.91,293.99,293.81,293.95,276967
2026-09-02T18:50,293.95,294.04,293.9,293.985,174453
2026-09-02T18:55,293.985,294.0801,293.96,293.98,130516
2026-09-02T19:00,293.99,294.08,293.93,294.02,141206
2026-09-02T19:05,294.02,294.2,294.0061,294.17,303828
2026-09-02T19:10,294.17,294.29,294.17,294.28,249875
2026-09-02T19:15,294.275,294.345,294.12,294.16,171971
2026-09-02T19:20,294.135,294.1367,293.955,293.98,125246
2026-09-02T19:25,293.985,294.085,293.965,294.055,132835
2026-09-02T19:30,294.06,294.175,294.02,294.09,247143
